frame_id,x,y,z
200,40.4703845861298,-31.46965870454885,-0.1143286391387479
201,40.39920062266308,-31.7082745444396,-0.1070700740320508
202,40.32300014165124,-31.94481174570861,-0.0998829357920197
203,40.24274684073123,-32.172293065354374,-0.0927739874588181
204,40.158798985734826,-32.39689077021517,-0.08572756028658
205,40.07010091107493,-32.61960353104014,-0.0787709287990883
206,39.9756381471782,-32.8383535273953,-0.0720467118251557
207,39.87540752341418,-33.0539499185431,-0.0652934612589179
208,39.77106387027303,-33.26541163871144,-0.0584108753074409
209,39.66300981052383,-33.47381617169844,-0.0515228860753559
210,39.55104245639799,-33.680375163806794,-0.0444973651409118
211,39.43516180725203,-33.88528230979347,-0.0372319069649593
212,39.31557076178036,-34.08981046612562,-0.0298475322340892
213,39.1897851369166,-34.288926074143404,-0.0223630473623724
214,39.05720575434558,-34.48004065832791,-0.0148000795666491
215,38.92057354405658,-34.66074097350645,-0.0072208465546079
216,38.78283239637501,-34.841763278594854,0.0005348526070894
217,38.6430845209841,-35.02430748492685,0.0084613785396472
218,38.49645984559916,-35.20213426949563,0.0164439126573462
219,38.34316126524559,-35.37571319691443,0.0243912824881989
220,38.185146056580656,-35.54564798386194,0.0322600590335777
221,38.02784221630689,-35.7126764897498,0.0400907781745027
222,37.869120631484215,-35.87384884958829,0.0478495490321562
223,37.70718570921103,-36.02956000968886,0.0555966374120554
224,37.54031416445227,-36.185646841237485,0.0635162457029268
225,37.36896566184613,-36.33888695286665,0.0713533779771717
226,37.19299183687159,-36.48927531452216,0.079062936063111
227,37.014677118885416,-36.63600275118102,0.0867530654446205
228,36.83234575893767,-36.7811470975994,0.0942419371661162
229,36.64675479866422,-36.92469577263242,0.1014865639381607
230,36.4580532167092,-37.06262141563786,0.1085418954596737
231,36.2656830744627,-37.19760558221486,0.1154393368570412
232,36.07084079960629,-37.329253328278334,0.1221914629929789
233,35.8781935142947,-37.45199608923674,0.1287746893070518
234,35.68276976719393,-37.57341485221984,0.1352410235542553
235,35.4838144351764,-37.69668924870796,0.1416013749023986
236,35.28320299509159,-37.82094302731705,0.1479168529374567
237,35.078042294087986,-37.93792442912113,0.1541941289710932
238,34.86803368822642,-38.04503742986271,0.1604085200161914
239,34.65388731457866,-38.14516901402396,0.1665528510937355
240,34.438496307126314,-38.24240941725614,0.1727008354317281
241,34.22081070787459,-38.33854466893186,0.1788850046900425
242,33.99570683630287,-38.42920783602836,0.1850242634468766
243,33.76592247341827,-38.51567176206745,0.1911711531324037
244,33.53416622617512,-38.597332707110574,0.1973952665130641
245,33.303378750751264,-38.67171034663228,0.2037925809825582
246,33.07092373755492,-38.74303329614566,0.2103438401280669
247,32.834396922053806,-38.8125014731669,0.2170444862210894
248,32.591364869376584,-38.88038321022253,0.2239675421970065
249,32.347255550836,-38.94064037881604,0.230773610459696
250,32.10342327401162,-38.99387670034412,0.2372857559273576
251,31.857279295695985,-39.047337746480494,0.2435572602336057
252,31.61049936499592,-39.098140716226325,0.249428683579792
253,31.36263076847854,-39.1437097097315,0.2548503365375901
254,31.114133172556784,-39.18143024923384,0.25994360773233
255,30.86358761710237,-39.21526262191972,0.2645956011705827
256,30.61204407253817,-39.24600424747854,0.2686692672885765
257,30.36315205946921,-39.27338678997148,0.2720160778066408
258,30.110114077215297,-39.30109804065397,0.2747079922391491
259,29.851256270737373,-39.329749279676456,0.2767173275343811
260,29.59002842072568,-39.35477816292156,0.2779576230397397
261,29.322323232048657,-39.37712803049465,0.2783901559710254
262,29.0460198448617,-39.39581783415692,0.2779875722980645
263,28.76243896657364,-39.41179089005539,0.2766803788364703
264,28.47112410645031,-39.429812447541615,0.2745392441030053
265,28.17250704686596,-39.4504988090226,0.2716203472023202
266,27.86658334519782,-39.47224171568274,0.2679653822612178
267,27.55086439461628,-39.49343291031492,0.2637961354584034
268,27.2248841761735,-39.51447487574803,0.2591963500389808
269,26.88874414220989,-39.53778083982546,0.2541999137897618
270,26.54214312703304,-39.563011207490206,0.2489779539984027
271,26.18282332782545,-39.59175076793444,0.243515705205409
272,25.80789479576236,-39.62365993309093,0.2376724671272252
273,25.422633344039426,-39.65457715704501,0.2320764949999731
274,25.02854544646896,-39.68470367289744,0.2269527643345126
275,24.62349885051424,-39.71860349160452,0.2226952420050398
276,24.209930160547053,-39.75701868410496,0.2195778785119966
277,23.78663723332626,-39.79756704798088,0.2173163477628641
278,23.34864856900879,-39.83649375198423,0.2159073633413661
279,22.90124001212824,-39.877553628913056,0.2144465094605759
280,22.447570982494067,-39.92312887994005,0.2116303658079583
281,21.99053141956804,-39.97247742007224,0.2065502669557379
282,21.52286855912233,-40.02103527317421,0.1974640754770975
283,21.042786805947063,-40.06740130590877,0.1823637606720058
284,20.553686506372763,-40.111240112450346,0.1593903740161714
285,20.056483866231897,-40.15865689392236,0.1263725732555982
286,19.549392803117776,-40.20924917925062,0.0814238786428639
287,19.02911883842701,-40.25610682451099,0.022964886918352
288,18.502513395453928,-40.30258217725028,-0.0491945081650976
289,17.971847599059963,-40.34966887008208,-0.1360144945864775
290,17.437983728179518,-40.39407743353352,-0.2386568653231308
291,16.89432842914586,-40.43895899932319,-0.3567444483319592
292,16.340288245270962,-40.48729195428967,-0.4900840623648249
293,15.781139006768823,-40.54222740389212,-0.6385294470867576
294,15.21748936915984,-40.59665393727034,-0.800923955046845
295,14.650090656571482,-40.64898172898862,-0.9758608118523762
296,14.078381750739476,-40.70296981086226,-1.16174621336859
297,13.50418739704416,-40.75855527727067,-1.3567406823426706
298,12.927208948327792,-40.81375082824968,-1.5564836071310126
299,12.3434386469953,-40.86849353652537,-1.7544408265651477
300,11.754043121162072,-40.92378959548037,-1.948335880135936
301,11.159484580703856,-40.97944532315409,-2.140460891272578
302,10.55793508724469,-41.03197004018468,-2.335525499181615
303,9.954721203283286,-41.08431364227618,-2.537750095602937
304,9.35119723528086,-41.13925328797131,-2.7498115702550816
305,8.744875853291237,-41.19973887923216,-2.974575469833819
306,8.130582663464448,-41.25845778316256,-3.213218499131949
307,7.508911122068038,-41.31361895265145,-3.467140294377392
308,6.88635315288711,-41.36878019070692,-3.738274686157483
309,6.259762020154832,-41.42474646526989,-4.02662792623739
310,5.628525237736175,-41.481122836338166,-4.331876158686817
311,4.991523719816101,-41.5342173468086,-4.653371221015836
312,4.350731222734576,-41.586778608443154,-4.989214376331916
313,3.7073517813466985,-41.64039642274134,-5.338095816990908
314,3.05732374712796,-41.69567452032938,-5.699532590948958
315,2.4029315547708823,-41.75596945368079,-6.07236731592616
316,1.74358554324822,-41.82048880946984,-6.454078712612911
317,1.07873219248297,-41.886215595749135,-6.841572881466658
318,0.4108093742301243,-41.95013285343085,-7.233949532245231
319,-0.258514759701744,-42.011448172718886,-7.628117231632208
320,-0.9267560425716884,-42.07351808227023,-8.019845497235487
321,-1.5990888694154617,-42.13694629678342,-8.407437538412449
322,-2.275827091212504,-42.20113661380239,-8.787171238619607
323,-2.9538791363538857,-42.26219580390674,-9.154048267289536
324,-3.634922034784217,-42.32267127545553,-9.511606051511873
325,-4.319558756649544,-42.38395161706727,-9.863112237810755
326,-5.008903941812346,-42.4464393504841,-10.21485485041733
327,-5.698999283222065,-42.510536963825125,-10.566577895319226
328,-6.389083933784158,-42.57664694373483,-10.918488486870526
329,-7.0815945047342055,-42.64517177320552,-11.270280477047717
330,-7.776784612603924,-42.71269199964586,-11.62095933092658
331,-8.474644748446655,-42.77801274107111,-11.970265477317948
332,-9.173447159281364,-42.8440880696416,-12.31898196661031
333,-9.874252588431316,-42.91111923059,-12.666443369338555
334,-10.577955026926784,-42.9793074581125,-13.011267638093011
335,-11.282371475065132,-43.04885398267827,-13.351797058511671
336,-11.990189002432627,-43.1227128884404,-13.689333359021962
337,-12.702311107083949,-43.19870320361153,-14.023722053738693
338,-13.416402604914714,-43.271260561398535,-14.354640244653469
339,-14.132108453763395,-43.34783597612032,-14.68186778436051
340,-14.849133824854231,-43.42723457602849,-15.00614648873954
341,-15.5686992303371,-43.50153998223551,-15.32802871855443
342,-16.289033801885317,-43.57309834356496,-15.64780737571622
343,-17.00833053176215,-43.64309699692754,-15.966364442281588
344,-17.72765651007797,-43.711737182178624,-16.28331579282089
345,-18.448785776087185,-43.7792201429556,-16.59911230597795
346,-19.17170882078261,-43.84574712733255,-16.914510781408094
347,-19.89317746240797,-43.91151937863843,-17.228911360187393
348,-20.615621971380403,-43.97673814484144,-17.542790830171263
349,-21.34205150369629,-44.04160466834343,-17.85714032528946
350,-22.07327446991282,-44.10632019392146,-18.173475784080587
351,-22.806400917254727,-44.171085966212125,-18.4912417063534
352,-23.539477370922096,-44.23610323533751,-18.81063504409316
353,-24.272811341549048,-44.3015732542239,-19.132503007436643
354,-25.009498844288373,-44.36769724458603,-19.455816941109592
355,-25.750142852185235,-44.434676445595805,-19.78046911419312
356,-26.494439027743653,-44.50271210184481,-20.10657425908128
357,-27.23919308868205,-44.572005475481866,-20.435646823617542
358,-27.98214721450121,-44.64275781038011,-20.76666382536446
359,-28.72330455867772,-44.71517033253856,-21.0964769227932
360,-29.465456815882064,-44.78944428955667,-21.42784952755221
361,-30.20815698460725,-44.86458101620079,-21.760825658841245
362,-30.94917448527611,-44.93628480763643,-22.09250313432904
363,-31.691148858142743,-45.01052251209379,-22.424701151475603
364,-32.43422657616211,-45.08966376411614,-22.757483702248763
365,-33.17764677671829,-45.16880494981298,-23.09050871716665
366,-33.921456994725155,-45.24579528637834,-23.423690215194988
367,-34.667159904327065,-45.32062218712688,-23.75691008876928
368,-35.41480306889723,-45.39348689766559,-24.09149032945484
369,-36.16362563424712,-45.46459065551541,-24.426110759165294
370,-36.91212111907986,-45.5341347101708,-24.76047484490976
371,-37.65790680365685,-45.602320327167966,-25.09578554296564
372,-38.40347004848272,-45.66934874773735,-25.434057910729216
373,-39.14971245970726,-45.7354212093317,-25.77516151940413
374,-39.89912137281552,-45.80073894135071,-26.11849813266626
375,-40.64931407958944,-45.86550320930301,-26.46563089216386
376,-41.39878409614457,-45.9309013434166,-26.81491919395864
377,-42.14677056976636,-45.99927948971533,-27.16379663296901
378,-42.897484123773744,-46.06654314835457,-27.51025240782685
379,-43.6510616873792,-46.131894878059526,-27.852175469578768
380,-44.40369710107388,-46.19573717397216,-28.18804829569736
381,-45.15376719502199,-46.2557196882919,-28.517291219904628
382,-45.900495911670816,-46.3136410338567,-28.83942888958278
383,-46.644084896296825,-46.3735243839366,-29.152725596623416
384,-47.384938684792985,-46.43557100517192,-29.460069342942816
385,-48.12198255759414,-46.49800996590696,-29.761398068617783
386,-48.851207419586245,-46.55675267759061,-30.05402490128351
387,-49.575860261142175,-46.61783895613728,-30.34076030188909
388,-50.295317203087485,-46.68387742749836,-30.62186798053861
389,-51.005214133516205,-46.75614264734183,-30.895393224578186
390,-51.70565438211014,-46.82920022787402,-31.163815313994697
391,-52.395561346518825,-46.90286906706962,-31.42767400362601
392,-53.07584996335483,-46.9820485879437,-31.68545909177076
393,-53.74297088234859,-47.06861708938109,-31.937365661300525
394,-54.3961480477574,-47.16319843982756,-32.18438014745156
395,-55.03750930636476,-47.26498933643485,-32.42786734046008
396,-55.664819692808486,-47.376605984597134,-32.66986024506393
397,-56.2685874738697,-47.49237335359957,-32.903688935012624
398,-56.83926508960708,-47.60507854968559,-33.11996696866399
399,-57.41576339532509,-47.74616875251391,-33.35551409634063
400,-57.99148196667692,-47.91395858643983,-33.60714871983725
401,-58.55966339053522,-48.10494515495875,-33.86633516086103
402,-59.1179744190579,-48.31879729505893,-34.13553159845888
403,-59.66398601790432,-48.55272278621607,-34.41502628715313
404,-60.19358766472857,-48.80531714085667,-34.70344915363503
405,-60.707542138601966,-49.07570833040746,-35.00416802154
406,-61.20493072218038,-49.36368759264642,-35.31867306383342
407,-61.68473897379306,-49.67180654856862,-35.64809365531267
408,-62.14595556074637,-49.995639530838666,-35.991986755345074
409,-62.58601827847982,-50.33138306413998,-36.349587828062575
410,-63.00213856414572,-50.67568311360722,-36.71942208409189
411,-63.39512802384366,-51.03229287212056,-37.10227391026255
412,-63.76560100279772,-51.40117960767519,-37.49455681303578
413,-64.11238885105175,-51.7767730314704,-37.88970169786919
414,-64.43701320212553,-52.15585320948419,-38.28399208652748
415,-64.74144268125198,-52.53599761690609,-38.67219778241588
416,-65.02663780727984,-52.91767827939874,-39.04837908294025
417,-65.29127776776993,-53.29559324603817,-39.40807038470726
418,-65.53704205878606,-53.66733508351301,-39.745874287872105
419,-65.76702474112636,-54.03129377767377,-40.05703871487918
420,-65.97904721849528,-54.38927882455945,-40.33762574953776
421,-66.17389501927984,-54.74068644985803,-40.583704972282575
422,-66.3566423214788,-55.08249960545956,-40.79225273554758
423,-66.56392275561544,-55.44569628772104,-40.99405434260525
424,-66.77834780726198,-55.82112372334445,-41.17425701109216
425,-66.9877297278935,-56.2008646672579,-41.32094560484475
426,-67.19313030326606,-56.58947856935356,-41.43876336682534
427,-67.39775466347544,-56.98860807109118,-41.53062376761715
428,-67.60565939825499,-57.39509780860113,-41.59724783777994
429,-67.81394950283514,-57.809211974556426,-41.64274713521164
430,-68.02445298154798,-58.23295043869594,-41.6708915134517
431,-68.23909420442757,-58.66812439346654,-41.684142171455896
432,-68.45888766093657,-59.113389716088975,-41.68564893720408
433,-68.68309348646277,-59.5711487902312,-41.67924508308255
434,-68.90750108264571,-60.045626126879135,-41.66886575932735
435,-69.13545694815456,-60.53682170815141,-41.65601595951113
436,-69.36922842802103,-61.04334694504061,-41.642276294313184
437,-69.61013429751918,-61.56225192156264,-41.626762196577616
438,-69.861372098661,-62.09662487593184,-41.61165164822273
439,-70.12279917737888,-62.6448684544224,-41.598725835435246
440,-70.39238782252008,-63.202624080272734,-41.58830099556703
441,-70.66998902561784,-63.768818448075386,-41.57986517034209
442,-70.95379576073285,-64.34304154056903,-41.57338925008168
443,-71.24325325227721,-64.92764371666581,-41.56821547653331
444,-71.53841221173384,-65.52181999452547,-41.56372067587767
445,-71.8391204569146,-66.12436291025932,-41.55959377418407
446,-72.14502290538732,-66.73366251381611,-41.55538148960789
447,-72.45556161593653,-67.35152832381007,-41.5509562939543
448,-72.76997574137859,-67.9783427092745,-41.54627121188085
449,-73.08730152831475,-68.61323362361243,-41.54132205497642
450,-73.40637232644718,-69.2550606974077,-41.536125025781466
451,-73.72672589623426,-69.90142913720136,-41.53076226182938
452,-74.05019014873582,-70.54851697602345,-41.525337615717945
453,-74.37352007467537,-71.19867460163407,-41.51986703533359
454,-74.69595861892321,-71.85090083634059,-41.51454535588084
455,-75.02227759233425,-72.50486442289981,-41.50955250796016
456,-75.35019571218321,-73.16103495321433,-41.504990693368114
457,-75.67746086829752,-73.82081360890247,-41.50089396391651
458,-76.00158891662517,-74.48863029037814,-41.4972708554216
459,-76.3277542790504,-75.16220586150686,-41.49425541814847
460,-76.6577620698447,-75.84015172394872,-41.49192254770521
461,-76.99176445394511,-76.5217970642249,-41.49026441800823
462,-77.32783206204245,-77.21002472124613,-41.48956043112765
463,-77.66626544048302,-77.90522460234168,-41.489981134852215
464,-78.00655414783787,-78.60336932070751,-41.49133014063993
465,-78.34808632082363,-79.30398512837925,-41.49383371264682
466,-78.69160383052015,-80.01044033074962,-41.497424138233285
467,-79.03629199932637,-80.7283663981373,-41.50204057922615
468,-79.38331611479234,-81.45024519437247,-41.50759816465291
469,-79.73296529873853,-82.17587044192466,-41.51403077494885
470,-80.08478307716227,-82.90832620616486,-41.521536577398855
471,-80.43831292595553,-83.64674043440934,-41.52993493445885
472,-80.79384395929976,-84.39010690370411,-41.53910503519613
473,-81.15254154346754,-85.13728521979121,-41.54903299240431
474,-81.51070089763361,-85.88424803701697,-41.559583703536745
475,-81.867110356628,-86.63098278725516,-41.57044322133202
476,-82.22146559919696,-87.37956730826701,-41.58123543245996
477,-82.57346230447365,-88.1319452823467,-41.59200172315229
478,-82.92279611255714,-88.88671555332692,-41.60263679350192
479,-83.26916260717341,-89.6370350067397,-41.61330877705938
480,-83.61225751329444,-90.38894178922564,-41.6238389152782
481,-83.95252212992091,-91.14303207448756,-41.63390263537424
482,-84.29127396936292,-91.8965571885289,-41.64308616588176
483,-84.62785045393225,-92.6504562753729,-41.65116952222624
484,-84.96239996919878,-93.40652040095888,-41.65808956959028
